0.135733 	1.005494 	0.000219 
0.190549 	1.012214 	0.000139 
0.249471 	1.016585 	0.000119 
0.309089 	1.020070 	0.000119 
0.368255 	1.024058 	0.000134 
0.427432 	1.028999 	0.000174 
0.486788 	1.032156 	0.000242 
0.546085 	1.032573 	0.000337 
0.605143 	1.033157 	0.000502 
0.664132 	1.037362 	0.000823 
